,id,host_id,host_response_rate,host_total_listings_count,host_is_superhost,neighbourhood,property_type,room_type,accommodates,guests_included,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,score
149,9331449,6407320,100.0,4.0,f,West Woodland,Townhouse,Private room,2,2,1.5,1.0,1.0,45.0,2,90.0,10.0,8.0,10.0,10.0,10.0,9.0,0.9730024340000001
150,8799162,46108145,100.0,1.0,f,West Woodland,House,Private room,2,1,1.0,1.0,1.0,79.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8025363090000001
151,4317390,22414188,90.0,1.0,f,West Woodland,House,Entire home/apt,8,4,1.0,2.0,6.0,133.0,39,95.0,10.0,10.0,9.0,10.0,10.0,9.0,0.9922109840000001
152,3884851,19477023,100.0,1.0,t,West Woodland,Apartment,Private room,2,1,1.0,1.0,1.0,65.0,64,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9182878729999999
153,3155785,9484588,94.88679817905918,1.0,f,West Woodland,Apartment,Private room,1,1,2.0,1.0,1.0,61.0,4,80.0,10.0,8.0,9.0,9.0,9.0,9.0,0.967053831
154,9368517,48604323,100.0,2.0,f,West Woodland,House,Entire home/apt,4,1,2.0,3.0,3.0,200.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.920295715
155,5643240,12036205,100.0,1.0,f,West Woodland,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,70.0,8,90.0,10.0,9.0,10.0,10.0,10.0,10.0,0.986114264
156,5042014,18413215,100.0,2.0,f,West Woodland,House,Private room,1,1,1.0,1.0,1.0,52.0,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9514787790000001
157,7724630,26877490,94.88679817905918,1.0,f,West Woodland,Apartment,Private room,2,1,1.0,1.0,1.0,50.0,1,100.0,8.0,8.0,10.0,10.0,10.0,8.0,0.7658492920000001
158,9449437,6407320,100.0,4.0,f,West Woodland,Townhouse,Entire home/apt,8,8,2.5,4.0,4.0,275.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9938867090000001
159,3053237,11580391,100.0,1.0,t,West Woodland,House,Entire home/apt,2,1,1.0,1.0,1.0,149.0,85,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0.919062972
160,8132347,3681393,88.0,2.0,f,West Woodland,House,Entire home/apt,8,5,2.0,2.0,4.0,199.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
161,63733,311363,100.0,1.0,f,West Woodland,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,89.0,125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.936230242
162,2039149,5325329,97.0,9.0,f,West Woodland,House,Entire home/apt,10,8,2.0,3.0,3.0,225.0,121,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0.993322313
163,227636,1187351,100.0,1.0,t,West Woodland,Apartment,Entire home/apt,3,2,1.0,1.0,2.0,120.0,131,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9739363790000001
164,3689119,1375021,100.0,1.0,t,West Woodland,House,Entire home/apt,2,1,1.0,0.0,1.0,85.0,49,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.986179888
165,1179538,6407320,100.0,4.0,f,West Woodland,House,Private room,4,4,1.5,1.0,2.0,80.0,2,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0.9655201440000001
166,6823781,35742272,100.0,1.0,f,West Woodland,House,Entire home/apt,3,2,1.0,1.0,3.0,89.0,28,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.986736238
167,2284536,129014,100.0,2.0,f,West Woodland,House,Entire home/apt,4,2,1.0,1.0,1.0,99.0,111,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0.972666383
168,5143441,179626,100.0,2.0,t,West Woodland,Apartment,Entire home/apt,4,2,1.0,1.0,3.0,110.0,49,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.968314528
169,5749958,3751963,100.0,1.0,f,West Woodland,House,Entire home/apt,6,4,1.0,2.0,3.0,180.0,28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9658731220000001
170,9116815,276239,100.0,1.0,f,West Woodland,Apartment,Entire home/apt,4,1,1.0,2.0,2.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.985031247
171,7731836,8739320,60.0,1.0,f,West Woodland,Apartment,Entire home/apt,4,1,1.0,1.0,2.0,70.0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0.933527529
172,10262971,4933168,80.0,2.0,f,West Woodland,House,Private room,2,1,1.0,1.0,1.0,70.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.954317808
173,1407502,6136210,94.88679817905918,1.0,f,West Woodland,House,Private room,1,1,1.0,1.0,1.0,75.0,9,89.0,8.0,9.0,9.0,9.0,9.0,9.0,0.919211984
174,8817038,3656709,100.0,1.0,f,West Woodland,Apartment,Entire home/apt,4,4,1.0,2.0,2.0,85.0,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.976530075
175,4449303,19993125,100.0,2.0,t,West Woodland,House,Private room,2,1,1.0,1.0,1.0,80.0,50,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.5
176,8255615,15178583,100.0,1.0,f,West Woodland,Apartment,Entire home/apt,3,1,1.0,1.0,1.0,90.0,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.961755514
177,4053092,9995182,100.0,1.0,t,West Woodland,House,Private room,2,1,1.0,1.0,1.0,80.0,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9888092279999999
179,8820414,4855968,100.0,1.0,t,West Woodland,Apartment,Entire home/apt,3,1,1.0,2.0,2.0,80.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.962188005
180,3052151,5067360,33.0,2.0,f,West Woodland,House,Private room,2,1,1.0,1.0,1.0,70.0,19,85.0,8.0,7.0,9.0,9.0,9.0,8.0,0.976083398
181,2339333,11850640,94.88679817905918,1.0,f,West Woodland,House,Entire home/apt,8,1,3.5,4.0,4.0,350.0,6,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0.5
182,1618842,8612866,100.0,1.0,t,West Woodland,Apartment,Entire home/apt,4,2,1.0,0.0,1.0,95.0,115,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9171152109999999
183,888967,4405122,100.0,2.0,t,West Woodland,House,Private room,2,1,1.0,1.0,1.0,90.0,72,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.975923777
184,380950,287962,100.0,4.0,f,West Woodland,House,Entire home/apt,12,9,2.0,4.0,5.0,435.0,12,84.0,8.0,9.0,10.0,10.0,9.0,8.0,0.5
185,8097708,31148752,99.0,354.0,f,West Woodland,House,Entire home/apt,6,1,1.5,3.0,3.0,250.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.995172143
186,5671843,18413215,100.0,2.0,f,West Woodland,House,Private room,2,1,1.0,1.0,1.0,65.0,31,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.946379423
187,904057,4678869,100.0,1.0,t,West Woodland,House,Entire home/apt,3,2,1.0,1.0,1.0,95.0,125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.992707193
188,7161725,21015753,100.0,2.0,f,West Woodland,Townhouse,Private room,3,2,1.0,1.0,2.0,110.0,7,97.0,9.0,10.0,10.0,10.0,10.0,10.0,0.933454633
189,9587410,26498368,100.0,1.0,f,West Woodland,House,Private room,3,1,1.0,1.0,2.0,50.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.996702552
190,9202380,2067157,100.0,1.0,f,West Woodland,Apartment,Entire home/apt,4,2,1.0,1.0,1.0,95.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8340213890000001
191,2238105,7727480,100.0,1.0,f,West Woodland,House,Entire home/apt,2,1,1.0,1.0,1.0,100.0,62,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.990790009
192,9545766,12851001,100.0,1.0,f,West Woodland,House,Private room,2,1,1.0,1.0,2.0,89.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.90823704
193,2441908,12483454,100.0,1.0,t,West Woodland,House,Entire home/apt,5,4,1.0,1.0,3.0,116.0,74,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9622255559999999
194,9367465,48604323,100.0,2.0,f,West Woodland,House,Entire home/apt,4,2,1.0,1.0,2.0,150.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
195,3031415,5325329,97.0,9.0,f,West Woodland,House,Entire home/apt,8,8,2.0,3.0,3.0,275.0,107,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.995496094
196,843812,4405122,100.0,2.0,t,West Woodland,House,Entire home/apt,6,1,2.0,3.0,3.0,180.0,10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9609519240000001
197,3835995,19756727,100.0,1.0,t,West Woodland,House,Entire home/apt,2,1,1.0,1.0,1.0,97.0,155,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.985778332
198,9732638,19984963,100.0,1.0,f,West Woodland,Townhouse,Entire home/apt,5,4,3.0,2.0,2.0,200.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.885804653
199,3768745,19311504,100.0,1.0,t,East Queen Anne,House,Private room,2,1,1.0,1.0,1.0,120.0,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.963834167
200,3975434,6307839,100.0,1.0,f,East Queen Anne,Apartment,Private room,2,2,1.0,1.0,1.0,109.0,17,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.946000278
201,5620928,15543526,100.0,1.0,f,East Queen Anne,Apartment,Private room,2,1,1.0,1.0,1.0,115.0,13,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0.997801185
202,7381677,38669130,100.0,1.0,t,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,199.0,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9858721490000001
203,5487934,13546801,75.0,2.0,f,East Queen Anne,Apartment,Private room,2,1,1.0,1.0,1.0,150.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.983924627
204,9028447,2704826,80.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,100.0,1,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.941833735
205,757840,3991908,90.0,1.0,t,East Queen Anne,House,Entire home/apt,6,1,2.5,3.0,4.0,250.0,98,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9345708490000001
206,8848403,46243391,100.0,2.0,f,East Queen Anne,Apartment,Shared room,2,1,1.0,1.0,1.0,39.0,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.859137893
207,7430926,32052651,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,3,1.0,1.0,1.0,69.0,28,90.0,10.0,9.0,9.0,10.0,9.0,9.0,0.9140113590000001
208,7021544,31366898,100.0,6.0,f,East Queen Anne,Apartment,Entire home/apt,4,4,1.0,1.0,2.0,145.0,17,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0.859672427
209,1323446,7053059,90.0,1.0,t,East Queen Anne,Apartment,Entire home/apt,5,2,1.0,1.0,4.0,98.0,139,97.0,10.0,10.0,10.0,9.0,10.0,10.0,0.981187224
210,3925573,20338511,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,1.0,1.0,130.0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9771209959999999
211,8723086,45781945,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,0,1.0,1.0,2.0,85.0,15,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0.9656562809999999
213,9812439,31366898,100.0,6.0,f,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,1.0,2.0,73.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
214,3401644,106721,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,4,1.0,1.0,2.0,150.0,5,88.0,10.0,9.0,9.0,10.0,10.0,10.0,0.887331247
215,10036903,51433714,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,3,1,1.0,1.0,1.0,85.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.296307683
216,5310193,27508753,100.0,1.0,f,East Queen Anne,House,Entire home/apt,6,1,2.0,3.0,3.0,190.0,3,93.0,9.0,9.0,10.0,9.0,10.0,10.0,0.5
217,5308875,11358129,100.0,1.0,t,East Queen Anne,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,68.0,17,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.8366847040000001
218,5052459,26032511,83.0,2.0,t,East Queen Anne,Apartment,Entire home/apt,2,2,1.5,1.0,1.0,149.0,31,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.8417507409999999
219,7228499,5325329,97.0,9.0,f,East Queen Anne,House,Entire home/apt,10,1,2.0,2.0,5.0,349.0,34,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0.869243979
220,7651653,9423731,100.0,2.0,f,East Queen Anne,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,105.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.984512687
221,1494986,316200,100.0,4.0,t,East Queen Anne,Apartment,Entire home/apt,4,2,1.5,1.0,2.0,145.0,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.987556696
222,1783382,9361239,94.88679817905918,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,150.0,15,98.0,10.0,9.0,10.0,10.0,9.0,9.0,0.938352346
223,7513198,12456569,94.88679817905918,1.0,f,East Queen Anne,Condominium,Entire home/apt,4,3,2.0,2.0,1.0,275.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7600516079999999
224,8308316,3792761,100.0,5.0,f,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,2.0,3.0,165.0,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
225,9694921,3787979,100.0,2.0,f,East Queen Anne,House,Entire home/apt,5,5,2.0,3.0,3.0,196.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
226,2472850,2840320,94.88679817905918,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,1.0,2.0,195.0,28,82.0,9.0,8.0,9.0,9.0,9.0,8.0,0.5
227,5487522,13546801,75.0,2.0,f,East Queen Anne,Apartment,Entire home/apt,4,2,2.0,2.0,2.0,200.0,7,89.0,9.0,9.0,9.0,9.0,9.0,9.0,0.9654765129999999
228,4016650,238431,100.0,1.0,t,East Queen Anne,House,Private room,2,1,1.5,1.0,1.0,90.0,36,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9897274970000001
229,10229434,21616710,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,1.0,1.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8887406590000001
230,3479241,15893988,50.0,1.0,f,East Queen Anne,Apartment,Private room,2,1,1.0,1.0,1.0,125.0,16,92.0,10.0,9.0,9.0,10.0,10.0,9.0,0.9970800879999999
231,5848400,430709,88.0,36.0,f,East Queen Anne,House,Entire home/apt,8,1,1.5,3.0,5.0,250.0,4,90.0,9.0,10.0,10.0,10.0,10.0,9.0,0.991834998
232,6077760,21288637,100.0,1.0,t,East Queen Anne,House,Private room,2,1,1.5,1.0,1.0,130.0,23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.944982588
233,4642956,24038354,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,209.0,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.903336048
234,1167507,6393323,100.0,1.0,t,East Queen Anne,Apartment,Entire home/apt,4,2,1.0,1.0,2.0,110.0,61,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.963116825
235,6044106,31366898,100.0,6.0,f,East Queen Anne,Apartment,Entire home/apt,4,0,1.0,1.0,2.0,90.0,50,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.964933693
236,1799255,9435135,83.0,1.0,f,East Queen Anne,House,Private room,2,1,1.0,1.0,1.0,90.0,55,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.9177522659999999
237,8941768,3022709,100.0,2.0,f,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,130.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.966856956
238,6569950,34363282,94.88679817905918,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,175.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.969939113
239,7733192,24633415,100.0,4.0,t,East Queen Anne,House,Entire home/apt,8,4,3.5,3.0,3.0,749.0,12,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.7559914590000001
240,9215782,23551180,100.0,1.0,f,East Queen Anne,Condominium,Entire home/apt,4,1,2.0,2.0,2.0,115.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.975963354
241,5175631,17039361,100.0,1.0,t,East Queen Anne,Apartment,Entire home/apt,4,2,1.5,2.0,2.0,165.0,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.942573667
242,6315614,27215994,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,1.0,2.0,109.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
243,9134193,47573170,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,1,1.0,0.0,1.0,80.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.875647783
244,2481189,12693172,90.0,2.0,t,East Queen Anne,House,Entire home/apt,6,1,2.0,3.0,4.0,285.0,53,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.944630265
245,8535897,23822173,100.0,1.0,f,East Queen Anne,House,Private room,2,2,1.0,1.0,1.0,80.0,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.974075377
246,9476826,2495385,60.0,1.0,f,East Queen Anne,Condominium,Private room,1,1,1.0,1.0,1.0,75.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.739543915
247,3144311,1917040,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,68.0,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.944567323
248,9370007,23792018,100.0,5.0,f,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,85.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.960340858
249,6781308,33944952,94.0,2.0,t,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,1.0,2.0,125.0,32,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.980305195
250,160222,767899,94.88679817905918,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,110.0,53,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.966344237
251,4250367,919364,90.0,9.0,f,East Queen Anne,House,Entire home/apt,7,1,4.0,3.0,3.0,600.0,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.992922008
252,8755479,6097842,100.0,2.0,f,East Queen Anne,Apartment,Entire home/apt,4,2,2.0,2.0,2.0,235.0,2,100.0,10.0,10.0,9.0,10.0,10.0,9.0,0.930515766
253,8829156,46243391,100.0,2.0,f,East Queen Anne,Apartment,Entire home/apt,4,3,1.0,1.0,2.0,75.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.97249347
254,5126077,6097842,100.0,2.0,f,East Queen Anne,Apartment,Private room,2,1,1.0,1.0,1.0,95.0,1,80.0,10.0,10.0,10.0,10.0,8.0,6.0,0.924473882
255,6108796,31366898,100.0,6.0,f,East Queen Anne,Apartment,Entire home/apt,4,4,1.0,1.0,2.0,103.0,49,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9074742790000001
256,2692126,106972,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,120.0,59,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.852719069
257,6882211,5468952,100.0,1.0,f,East Queen Anne,House,Entire home/apt,2,1,1.0,1.0,1.0,95.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.960287333
258,9573675,49560117,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,5,0,2.5,2.0,2.0,143.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.985772133
259,3544953,15791829,100.0,1.0,t,East Queen Anne,Apartment,Private room,2,2,1.0,1.0,1.0,99.0,18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
260,2020505,10385963,100.0,1.0,t,East Queen Anne,House,Entire home/apt,2,1,1.0,1.0,1.0,142.0,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
261,5580457,17572659,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,1.0,2.0,150.0,16,93.0,10.0,10.0,9.0,10.0,9.0,9.0,0.937012315
262,1495271,1300775,100.0,1.0,f,East Queen Anne,House,Entire home/apt,6,1,2.0,3.0,3.0,295.0,4,95.0,9.0,10.0,10.0,10.0,10.0,9.0,0.755290866
263,8455865,44510434,100.0,1.0,f,East Queen Anne,House,Entire home/apt,6,1,3.5,4.0,4.0,335.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9978801009999999
264,9679300,49371015,83.0,1.0,f,East Queen Anne,Apartment,Private room,2,1,1.0,1.0,1.0,60.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7660231590000001
265,6065566,31483782,94.88679817905918,1.0,f,East Queen Anne,House,Entire home/apt,6,4,1.5,3.0,3.0,250.0,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.947952628
266,4645208,24049136,100.0,1.0,t,East Queen Anne,House,Entire home/apt,8,8,3.0,4.0,5.0,499.0,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.932804108
267,6115807,13566271,100.0,3.0,f,East Queen Anne,House,Entire home/apt,8,7,2.0,3.0,4.0,350.0,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8906946179999999
269,6134153,13566271,100.0,3.0,f,East Queen Anne,Apartment,Entire home/apt,4,4,1.0,2.0,3.0,200.0,11,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0.983932495
270,7763878,19002091,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,4,3,2.0,2.0,2.0,180.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
271,8088447,5992456,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,3,1,1.0,1.0,1.0,103.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.976750255
272,3418349,17234030,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,99.0,115,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0.989792228
273,9199982,46019955,100.0,1.0,f,East Queen Anne,Apartment,Entire home/apt,3,1,1.0,1.0,1.0,94.0,6,87.0,9.0,9.0,9.0,10.0,8.0,9.0,0.939205647
274,6400000,13566271,100.0,3.0,f,East Queen Anne,Apartment,Entire home/apt,4,0,1.0,1.0,1.0,160.0,10,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0.963752449
275,6776229,33944952,94.0,2.0,t,East Queen Anne,Apartment,Entire home/apt,4,1,1.0,1.0,2.0,129.0,21,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.969753504
276,7627794,39970532,100.0,1.0,f,East Queen Anne,Loft,Entire home/apt,4,2,1.0,1.0,2.0,219.0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.950081825
277,8374102,23792018,100.0,5.0,f,East Queen Anne,Apartment,Entire home/apt,4,2,1.0,1.0,1.0,91.0,5,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0.941086888
278,6316934,31366898,100.0,6.0,f,East Queen Anne,Apartment,Entire home/apt,4,4,1.0,1.0,2.0,75.0,53,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.918584585
279,1820794,9533123,100.0,1.0,t,East Queen Anne,Apartment,Entire home/apt,2,2,1.0,0.0,1.0,99.0,106,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9780963659999999
280,314180,1224813,100.0,4.0,t,Wallingford,House,Entire home/apt,5,5,1.5,3.0,3.0,300.0,24,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.9916106459999999
281,8670079,45544717,94.88679817905918,1.0,f,Wallingford,House,Entire home/apt,5,1,2.0,3.0,3.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9897441859999999
282,4868135,1121532,100.0,8.0,f,Wallingford,Apartment,Entire home/apt,6,1,1.0,2.0,3.0,149.0,11,96.0,9.0,10.0,9.0,9.0,10.0,9.0,0.996433735
283,5336585,27656377,94.88679817905918,1.0,f,Wallingford,Loft,Entire home/apt,2,1,1.0,0.0,1.0,75.0,1,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.791107714
284,1427103,7675473,100.0,3.0,f,Wallingford,Apartment,Entire home/apt,3,3,1.0,1.0,2.0,95.0,79,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.961332917
285,3518808,17717833,100.0,1.0,f,Wallingford,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,100.0,52,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.776714921
286,8995844,964658,100.0,1.0,f,Wallingford,House,Entire home/apt,6,1,2.0,3.0,2.0,250.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.988902211
287,356566,1224813,100.0,4.0,t,Wallingford,House,Private room,2,1,2.0,1.0,1.0,105.0,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.975663245
288,6466388,20567228,100.0,2.0,f,Wallingford,House,Private room,2,1,1.0,1.0,1.0,74.0,20,87.0,8.0,9.0,9.0,9.0,10.0,8.0,0.940369606
289,4531944,7796684,100.0,3.0,t,Wallingford,House,Entire home/apt,2,1,1.0,1.0,1.0,140.0,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9923211340000001
290,6686072,34994802,100.0,1.0,t,Wallingford,Apartment,Entire home/apt,4,2,1.0,1.0,1.0,130.0,14,97.0,9.0,10.0,10.0,10.0,10.0,9.0,0.965604067
291,4384343,2472278,100.0,1.0,f,Wallingford,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,110.0,27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9492143390000001
292,7900056,6885026,100.0,5.0,f,Wallingford,House,Entire home/apt,8,4,2.0,4.0,4.0,199.0,5,84.0,10.0,8.0,9.0,8.0,9.0,9.0,0.9219845529999999
293,6378563,22840181,100.0,2.0,f,Wallingford,House,Entire home/apt,6,1,1.5,2.0,3.0,209.0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.742396235
294,5630783,29181914,100.0,1.0,t,Wallingford,House,Entire home/apt,4,2,1.0,0.0,2.0,100.0,28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.897764087
295,340706,1015653,90.0,1.0,f,Wallingford,Apartment,Entire home/apt,4,2,1.0,1.0,1.0,110.0,97,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.95308423
296,6202214,7556974,100.0,1.0,f,Wallingford,Apartment,Entire home/apt,2,2,1.0,1.0,2.0,104.0,15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9853214029999999
297,1030411,365852,94.88679817905918,1.0,f,Wallingford,House,Entire home/apt,4,1,2.0,2.0,2.0,200.0,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.9621742959999999
